_fixture_id,player_id,alt_id,name,player_team,_player_team_abbr,_player_team_name,opponent_team,_opponent_team_abbr,_opponent_team_name,match_difficulty,was_home_match,player_team_goals,opponent_team_goals,player_team_total_goals,opponent_team_total_goals,player_team_relavent_avg_goals,opponent_team_relavent_avg_goals,player_team_avg_goals,opponent_team_avg_goals,played_minutes,goal_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,team_selected,points
154,143,106611,Michael Keane,8,EVE,Everton,6,CHE,Chelsea,4,1,3,1,38,33,1.2857142857142858,0,2.7142857142857144,2.357142857142857,1,0,0,0,1,0,0,0,0,0,0,0,10,22.4,0.3,2.0,2.5,161779,2
4,144,59949,Séamus Coleman,8,EVE,Everton,7,CRY,Crystal Palace,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,20,20.6,3.3,19.0,4.3,192717,6
15,144,59949,Séamus Coleman,8,EVE,Everton,18,WAT,Watford,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,16,7.2,1.2,3.0,1.1,216643,5
21,144,59949,Séamus Coleman,8,EVE,Everton,2,AVL,Aston Villa,3,0,0,2,2,2,2,0,2,2,1,0,0,0,2,0,0,0,1,0,0,0,14,10.8,24.1,6.0,4.1,245133,0
35,144,59949,Séamus Coleman,8,EVE,Everton,20,WOL,Wolves,3,1,3,2,3,6,0.5,0,1.5,3,1,0,0,0,2,0,0,0,0,0,0,0,17,10.0,14.5,20.0,4.5,227297,1
42,144,59949,Séamus Coleman,8,EVE,Everton,3,BOU,AFC Bournemouth,3,0,1,3,8,8,1.3333333333333333,0,2.6666666666666665,2.6666666666666665,1,0,0,0,3,0,0,0,0,0,0,0,13,17.4,6.8,0.0,2.4,215520,1
55,144,59949,Séamus Coleman,8,EVE,Everton,15,SHU,Sheffield Utd,2,1,0,2,12,6,1.75,0,3,1.5,1,0,0,0,1,0,0,0,0,0,0,0,15,13.8,9.1,8.0,3.1,207769,2
65,144,59949,Séamus Coleman,8,EVE,Everton,11,MCI,Man City,5,1,1,3,13,20,1.4,0,2.6,4,1,0,1,0,3,0,0,0,0,0,0,2,33,34.4,12.3,36.0,8.3,171709,6
73,144,59949,Séamus Coleman,8,EVE,Everton,5,BUR,Burnley,3,0,0,1,16,14,1.3333333333333333,0,2.6666666666666665,2.3333333333333335,0.5,0,0,0,1,0,0,0,0,1,0,0,-4,1.4,11.8,2.0,1.5,177153,-2
85,144,59949,Séamus Coleman,8,EVE,Everton,19,WHU,West Ham,2,1,2,0,19,18,1.5714285714285714,0,2.7142857142857144,2.5714285714285716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,128374,0
92,144,59949,Séamus Coleman,8,EVE,Everton,4,BHA,Brighton,2,0,2,3,21,15,1.25,0,2.625,1.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,127032,0
106,144,59949,Séamus Coleman,8,EVE,Everton,17,TOT,Spurs,4,1,1,1,26,29,1.5555555555555556,0,2.888888888888889,3.2222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,119659,0
118,144,59949,Séamus Coleman,8,EVE,Everton,16,SOU,Southampton,2,0,2,1,29,26,1.4,0,2.9,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,114719,0
126,144,59949,Séamus Coleman,8,EVE,Everton,14,NOR,Norwich,2,1,0,2,31,18,1.3636363636363635,0,2.8181818181818183,1.6363636363636365,0.5,0,0,0,1,0,0,0,1,0,0,0,4,7.2,21.8,10.0,3.9,108667,0
133,144,59949,Séamus Coleman,8,EVE,Everton,9,LEI,Leicester,4,0,1,2,34,43,1.3333333333333333,0,2.8333333333333335,3.5833333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100955,0
149,144,59949,Séamus Coleman,8,EVE,Everton,10,LIV,Liverpool,4,0,2,5,36,60,1.3846153846153846,0,2.769230769230769,4.615384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,94787,0
154,144,59949,Séamus Coleman,8,EVE,Everton,6,CHE,Chelsea,4,1,3,1,38,33,1.2857142857142858,0,2.7142857142857144,2.357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,89214,0
4,145,12745,Leighton Baines,8,EVE,Everton,7,CRY,Crystal Palace,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7810,0
15,145,12745,Leighton Baines,8,EVE,Everton,18,WAT,Watford,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7367,0
21,145,12745,Leighton Baines,8,EVE,Everton,2,AVL,Aston Villa,3,0,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7042,0
35,145,12745,Leighton Baines,8,EVE,Everton,20,WOL,Wolves,3,1,3,2,3,6,0.5,0,1.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8438,0
42,145,12745,Leighton Baines,8,EVE,Everton,3,BOU,AFC Bournemouth,3,0,1,3,8,8,1.3333333333333333,0,2.6666666666666665,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9309,0
55,145,12745,Leighton Baines,8,EVE,Everton,15,SHU,Sheffield Utd,2,1,0,2,12,6,1.75,0,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9534,0
65,145,12745,Leighton Baines,8,EVE,Everton,11,MCI,Man City,5,1,1,3,13,20,1.4,0,2.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9502,0
73,145,12745,Leighton Baines,8,EVE,Everton,5,BUR,Burnley,3,0,0,1,16,14,1.3333333333333333,0,2.6666666666666665,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9663,0
85,145,12745,Leighton Baines,8,EVE,Everton,19,WHU,West Ham,2,1,2,0,19,18,1.5714285714285714,0,2.7142857142857144,2.5714285714285716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9799,0
92,145,12745,Leighton Baines,8,EVE,Everton,4,BHA,Brighton,2,0,2,3,21,15,1.25,0,2.625,1.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9876,0
106,145,12745,Leighton Baines,8,EVE,Everton,17,TOT,Spurs,4,1,1,1,26,29,1.5555555555555556,0,2.888888888888889,3.2222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10071,0
118,145,12745,Leighton Baines,8,EVE,Everton,16,SOU,Southampton,2,0,2,1,29,26,1.4,0,2.9,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10181,0
126,145,12745,Leighton Baines,8,EVE,Everton,14,NOR,Norwich,2,1,0,2,31,18,1.3636363636363635,0,2.8181818181818183,1.6363636363636365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10365,0
133,145,12745,Leighton Baines,8,EVE,Everton,9,LEI,Leicester,4,0,1,2,34,43,1.3333333333333333,0,2.8333333333333335,3.5833333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10268,0
149,145,12745,Leighton Baines,8,EVE,Everton,10,LIV,Liverpool,4,0,2,5,36,60,1.3846153846153846,0,2.769230769230769,4.615384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10227,0
154,145,12745,Leighton Baines,8,EVE,Everton,6,CHE,Chelsea,4,1,3,1,38,33,1.2857142857142858,0,2.7142857142857144,2.357142857142857,0.5,0,0,0,0,0,0,0,0,0,0,0,5,7.0,0.0,0.0,0.7,10179,1
4,146,66838,Cenk Tosun,8,EVE,Everton,7,CRY,Crystal Palace,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11663,0
15,146,66838,Cenk Tosun,8,EVE,Everton,18,WAT,Watford,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11598,0
21,146,66838,Cenk Tosun,8,EVE,Everton,2,AVL,Aston Villa,3,0,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,10135,0
35,146,66838,Cenk Tosun,8,EVE,Everton,20,WOL,Wolves,3,1,3,2,3,6,0.5,0,1.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8760,0
42,146,66838,Cenk Tosun,8,EVE,Everton,3,BOU,AFC Bournemouth,3,0,1,3,8,8,1.3333333333333333,0,2.6666666666666665,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8402,0
55,146,66838,Cenk Tosun,8,EVE,Everton,15,SHU,Sheffield Utd,2,1,0,2,12,6,1.75,0,3,1.5,0.5,0,0,0,1,0,0,0,0,0,0,0,2,2.0,10.0,20.0,3.2,8139,1
65,146,66838,Cenk Tosun,8,EVE,Everton,11,MCI,Man City,5,1,1,3,13,20,1.4,0,2.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7922,0
73,146,66838,Cenk Tosun,8,EVE,Everton,5,BUR,Burnley,3,0,0,1,16,14,1.3333333333333333,0,2.6666666666666665,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7871,0
85,146,66838,Cenk Tosun,8,EVE,Everton,19,WHU,West Ham,2,1,2,0,19,18,1.5714285714285714,0,2.7142857142857144,2.5714285714285716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7670,0
92,146,66838,Cenk Tosun,8,EVE,Everton,4,BHA,Brighton,2,0,2,3,21,15,1.25,0,2.625,1.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7339,0
106,146,66838,Cenk Tosun,8,EVE,Everton,17,TOT,Spurs,4,1,1,1,26,29,1.5555555555555556,0,2.888888888888889,3.2222222222222223,0.5,1,0,0,0,0,0,0,0,0,0,0,27,33.0,0.3,21.0,5.4,7212,5
118,146,66838,Cenk Tosun,8,EVE,Everton,16,SOU,Southampton,2,0,2,1,29,26,1.4,0,2.9,2.6,1,0,0,0,1,0,0,0,0,0,0,0,5,2.4,24.1,39.0,6.6,7976,2
126,146,66838,Cenk Tosun,8,EVE,Everton,14,NOR,Norwich,2,1,0,2,31,18,1.3636363636363635,0,2.8181818181818183,1.6363636363636365,1,0,0,0,2,0,0,0,0,0,0,0,3,5.0,13.3,72.0,9.0,8698,2
133,146,66838,Cenk Tosun,8,EVE,Everton,9,LEI,Leicester,4,0,1,2,34,43,1.3333333333333333,0,2.8333333333333335,3.5833333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8708,0
149,146,66838,Cenk Tosun,8,EVE,Everton,10,LIV,Liverpool,4,0,2,5,36,60,1.3846153846153846,0,2.769230769230769,4.615384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8581,0
154,146,66838,Cenk Tosun,8,EVE,Everton,6,CHE,Chelsea,4,1,3,1,38,33,1.2857142857142858,0,2.7142857142857144,2.357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8315,0
4,147,177815,Dominic Calvert-Lewin,8,EVE,Everton,7,CRY,Crystal Palace,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,1.4,11.2,6.0,1.9,104923,2
15,147,177815,Dominic Calvert-Lewin,8,EVE,Everton,18,WAT,Watford,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,4.4,0.7,2.0,0.7,111451,2
21,147,177815,Dominic Calvert-Lewin,8,EVE,Everton,2,AVL,Aston Villa,3,0,0,2,2,2,2,0,2,2,1,0,0,0,2,0,0,0,1,0,0,0,-3,0.0,2.5,18.0,2.0,105709,1
35,147,177815,Dominic Calvert-Lewin,8,EVE,Everton,20,WOL,Wolves,3,1,3,2,3,6,0.5,0,1.5,3,0.5,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.6,8.0,0.9,84229,1
42,147,177815,Dominic Calvert-Lewin,8,EVE,Everton,3,BOU,AFC Bournemouth,3,0,1,3,8,8,1.3333333333333333,0,2.6666666666666665,2.6666666666666665,1,1,0,0,2,0,0,0,0,0,0,0,22,34.4,0.8,64.0,9.9,70194,6
55,147,177815,Dominic Calvert-Lewin,8,EVE,Everton,15,SHU,Sheffield Utd,2,1,0,2,12,6,1.75,0,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,75437,0
65,147,177815,Dominic Calvert-Lewin,8,EVE,Everton,11,MCI,Man City,5,1,1,3,13,20,1.4,0,2.6,4,1,1,0,0,3,0,0,0,0,0,0,0,22,34.2,1.7,57.0,9.3,65208,6
73,147,177815,Dominic Calvert-Lewin,8,EVE,Everton,5,BUR,Burnley,3,0,0,1,16,14,1.3333333333333333,0,2.6666666666666665,2.3333333333333335,1,0,0,0,1,0,0,0,0,0,0,0,4,0.0,0.8,0.0,0.0,78623,2
85,147,177815,Dominic Calvert-Lewin,8,EVE,Everton,19,WHU,West Ham,2,1,2,0,19,18,1.5714285714285714,0,2.7142857142857144,2.5714285714285716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,77226,0
92,147,177815,Dominic Calvert-Lewin,8,EVE,Everton,4,BHA,Brighton,2,0,2,3,21,15,1.25,0,2.625,1.875,0.5,1,0,0,2,0,0,0,0,0,0,2,27,33.0,0.6,19.0,5.3,72375,7
106,147,177815,Dominic Calvert-Lewin,8,EVE,Everton,17,TOT,Spurs,4,1,1,1,26,29,1.5555555555555556,0,2.888888888888889,3.2222222222222223,0.5,0,0,0,0,0,0,0,0,0,0,0,-3,0.0,0.3,7.0,0.5,77136,1
118,147,177815,Dominic Calvert-Lewin,8,EVE,Everton,16,SOU,Southampton,2,0,2,1,29,26,1.4,0,2.9,2.6,0.5,0,0,0,0,0,0,0,0,0,0,0,2,0.4,1.2,20.0,2.2,73602,1
126,147,177815,Dominic Calvert-Lewin,8,EVE,Everton,14,NOR,Norwich,2,1,0,2,31,18,1.3636363636363635,0,2.8181818181818183,1.6363636363636365,0.5,0,0,0,1,0,0,0,0,0,0,0,6,8.4,21.3,4.0,3.4,73419,1
133,147,177815,Dominic Calvert-Lewin,8,EVE,Everton,9,LEI,Leicester,4,0,1,2,34,43,1.3333333333333333,0,2.8333333333333335,3.5833333333333335,1,0,0,0,1,0,0,0,0,0,0,0,4,2.4,5.0,28.0,3.5,66913,2
149,147,177815,Dominic Calvert-Lewin,8,EVE,Everton,10,LIV,Liverpool,4,0,2,5,36,60,1.3846153846153846,0,2.769230769230769,4.615384615384615,0.5,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0.7,10.0,0.8,64647,1
154,147,177815,Dominic Calvert-Lewin,8,EVE,Everton,6,CHE,Chelsea,4,1,3,1,38,33,1.2857142857142858,0,2.7142857142857144,2.357142857142857,1,2,0,0,1,0,0,0,1,0,0,3,54,79.0,17.2,92.0,18.8,61964,12
4,148,111234,Jordan Pickford,8,EVE,Everton,7,CRY,Crystal Palace,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,25,20.8,0.0,0.0,2.1,513077,7
15,148,111234,Jordan Pickford,8,EVE,Everton,18,WAT,Watford,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,26,15.8,0.0,0.0,1.6,670856,6
21,148,111234,Jordan Pickford,8,EVE,Everton,2,AVL,Aston Villa,3,0,0,2,2,2,2,0,2,2,1,0,0,0,2,0,0,0,0,0,1,0,11,7.2,0.0,0.0,0.7,789207,1
35,148,111234,Jordan Pickford,8,EVE,Everton,20,WOL,Wolves,3,1,3,2,3,6,0.5,0,1.5,3,1,0,0,0,2,0,0,0,0,0,3,0,16,28.2,0.0,0.0,2.8,795798,2
42,148,111234,Jordan Pickford,8,EVE,Everton,3,BOU,AFC Bournemouth,3,0,1,3,8,8,1.3333333333333333,0,2.6666666666666665,2.6666666666666665,1,0,0,0,3,0,0,0,0,0,3,0,14,21.0,0.0,0.0,2.1,792254,2
55,148,111234,Jordan Pickford,8,EVE,Everton,15,SHU,Sheffield Utd,2,1,0,2,12,6,1.75,0,3,1.5,1,0,0,0,2,0,0,0,0,0,0,0,8,3.8,0.0,0.0,0.4,776752,1
65,148,111234,Jordan Pickford,8,EVE,Everton,11,MCI,Man City,5,1,1,3,13,20,1.4,0,2.6,4,1,0,0,0,3,0,0,0,0,0,6,0,22,41.0,0.0,0.0,4.1,671743,3
73,148,111234,Jordan Pickford,8,EVE,Everton,5,BUR,Burnley,3,0,0,1,16,14,1.3333333333333333,0,2.6666666666666665,2.3333333333333335,1,0,0,0,1,0,0,0,0,0,2,0,17,20.8,0.0,0.0,2.1,659566,2
85,148,111234,Jordan Pickford,8,EVE,Everton,19,WHU,West Ham,2,1,2,0,19,18,1.5714285714285714,0,2.7142857142857144,2.5714285714285716,1,0,0,1,0,0,0,0,0,0,4,1,28,31.4,0.0,0.0,3.1,641581,8
92,148,111234,Jordan Pickford,8,EVE,Everton,4,BHA,Brighton,2,0,2,3,21,15,1.25,0,2.625,1.875,1,0,0,0,3,0,0,0,0,0,2,0,14,11.6,0.0,0.0,1.2,646137,1
106,148,111234,Jordan Pickford,8,EVE,Everton,17,TOT,Spurs,4,1,1,1,26,29,1.5555555555555556,0,2.888888888888889,3.2222222222222223,1,0,0,0,1,0,0,0,0,0,1,0,12,9.8,3.0,0.0,1.3,614126,2
118,148,111234,Jordan Pickford,8,EVE,Everton,16,SOU,Southampton,2,0,2,1,29,26,1.4,0,2.9,2.6,1,0,0,0,1,0,0,0,0,0,2,0,11,11.2,0.0,0.0,1.1,612381,2
126,148,111234,Jordan Pickford,8,EVE,Everton,14,NOR,Norwich,2,1,0,2,31,18,1.3636363636363635,0,2.8181818181818183,1.6363636363636365,1,0,0,0,2,0,0,0,0,0,3,0,16,27.4,0.0,0.0,2.7,609203,2
133,148,111234,Jordan Pickford,8,EVE,Everton,9,LEI,Leicester,4,0,1,2,34,43,1.3333333333333333,0,2.8333333333333335,3.5833333333333335,1,0,0,0,2,0,0,0,0,0,4,0,20,35.2,0.0,0.0,3.5,567231,2
149,148,111234,Jordan Pickford,8,EVE,Everton,10,LIV,Liverpool,4,0,2,5,36,60,1.3846153846153846,0,2.769230769230769,4.615384615384615,1,0,0,0,5,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,549879,0
154,148,111234,Jordan Pickford,8,EVE,Everton,6,CHE,Chelsea,4,1,3,1,38,33,1.2857142857142858,0,2.7142857142857144,2.357142857142857,1,0,0,0,1,0,0,0,0,0,3,0,15,26.6,0.0,0.0,2.7,525504,3
4,149,10318,Maarten Stekelenburg,8,EVE,Everton,7,CRY,Crystal Palace,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,471674,0
15,149,10318,Maarten Stekelenburg,8,EVE,Everton,18,WAT,Watford,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,545191,0
21,149,10318,Maarten Stekelenburg,8,EVE,Everton,2,AVL,Aston Villa,3,0,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,569116,0
35,149,10318,Maarten Stekelenburg,8,EVE,Everton,20,WOL,Wolves,3,1,3,2,3,6,0.5,0,1.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,594599,0
42,149,10318,Maarten Stekelenburg,8,EVE,Everton,3,BOU,AFC Bournemouth,3,0,1,3,8,8,1.3333333333333333,0,2.6666666666666665,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,623572,0
55,149,10318,Maarten Stekelenburg,8,EVE,Everton,15,SHU,Sheffield Utd,2,1,0,2,12,6,1.75,0,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,635887,0
65,149,10318,Maarten Stekelenburg,8,EVE,Everton,11,MCI,Man City,5,1,1,3,13,20,1.4,0,2.6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,641030,0
73,149,10318,Maarten Stekelenburg,8,EVE,Everton,5,BUR,Burnley,3,0,0,1,16,14,1.3333333333333333,0,2.6666666666666665,2.3333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,637592,0
85,149,10318,Maarten Stekelenburg,8,EVE,Everton,19,WHU,West Ham,2,1,2,0,19,18,1.5714285714285714,0,2.7142857142857144,2.5714285714285716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,627480,0
92,149,10318,Maarten Stekelenburg,8,EVE,Everton,4,BHA,Brighton,2,0,2,3,21,15,1.25,0,2.625,1.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,624038,0
106,149,10318,Maarten Stekelenburg,8,EVE,Everton,17,TOT,Spurs,4,1,1,1,26,29,1.5555555555555556,0,2.888888888888889,3.2222222222222223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,620436,0
118,149,10318,Maarten Stekelenburg,8,EVE,Everton,16,SOU,Southampton,2,0,2,1,29,26,1.4,0,2.9,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,613067,0
126,149,10318,Maarten Stekelenburg,8,EVE,Everton,14,NOR,Norwich,2,1,0,2,31,18,1.3636363636363635,0,2.8181818181818183,1.6363636363636365,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,606508,0
133,149,10318,Maarten Stekelenburg,8,EVE,Everton,9,LEI,Leicester,4,0,1,2,34,43,1.3333333333333333,0,2.8333333333333335,3.5833333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,604028,0
149,149,10318,Maarten Stekelenburg,8,EVE,Everton,10,LIV,Liverpool,4,0,2,5,36,60,1.3846153846153846,0,2.769230769230769,4.615384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,599000,0
154,149,10318,Maarten Stekelenburg,8,EVE,Everton,6,CHE,Chelsea,4,1,3,1,38,33,1.2857142857142858,0,2.7142857142857144,2.357142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,595105,0
10,15,37605,Mesut Özil,1,ARS,Arsenal,13,NEW,Newcastle,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,100612,0
11,15,37605,Mesut Özil,1,ARS,Arsenal,5,BUR,Burnley,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,64919,0
24,15,37605,Mesut Özil,1,ARS,Arsenal,10,LIV,Liverpool,4,0,1,3,5,3,3,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47899,0
31,15,37605,Mesut Özil,1,ARS,Arsenal,17,TOT,Spurs,4,1,2,2,6,4,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40370,0
49,15,37605,Mesut Özil,1,ARS,Arsenal,18,WAT,Watford,2,0,2,2,8,3,1.3333333333333333,0,2.6666666666666665,1,1,0,0,0,1,0,0,0,0,0,0,0,15,6.4,18.8,2.0,2.7,41077,2
51,15,37605,Mesut Özil,1,ARS,Arsenal,2,AVL,Aston Villa,4,1,3,2,10,6,1,0,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47272,0
67,15,37605,Mesut Özil,1,ARS,Arsenal,12,MUN,Man Utd,4,0,1,1,13,17,1.2,0,2.6,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45353,0
71,15,37605,Mesut Özil,1,ARS,Arsenal,3,BOU,AFC Bournemouth,3,1,1,0,16,17,1.5,0,2.6666666666666665,2.8333333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44586,0
88,15,37605,Mesut Özil,1,ARS,Arsenal,15,SHU,Sheffield Utd,3,0,0,1,17,9,1,0,2.4285714285714284,1.2857142857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44711,0
91,15,37605,Mesut Özil,1,ARS,Arsenal,7,CRY,Crystal Palace,2,1,2,2,18,10,1.375,0,2.25,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44651,0
101,15,37605,Mesut Özil,1,ARS,Arsenal,20,WOL,Wolves,3,1,1,1,22,26,1.4444444444444444,0,2.4444444444444446,2.888888888888889,1,0,0,0,1,0,0,0,0,0,0,0,14,13.4,54.8,8.0,7.6,47557,2
113,15,37605,Mesut Özil,1,ARS,Arsenal,9,LEI,Leicester,4,0,0,2,23,39,0.9,0,2.3,3.9,1,0,0,0,2,0,0,0,0,0,0,0,12,8.6,18.7,2.0,2.9,50451,2
121,15,37605,Mesut Özil,1,ARS,Arsenal,16,SOU,Southampton,2,1,2,2,24,29,1.3636363636363635,0,2.1818181818181817,2.6363636363636362,1,0,0,0,2,0,0,0,0,0,0,0,16,20.0,60.7,25.0,10.6,58599,2
137,15,37605,Mesut Özil,1,ARS,Arsenal,14,NOR,Norwich,2,0,2,2,26,20,0.75,0,2.1666666666666665,1.6666666666666667,1,0,1,0,2,0,0,0,0,0,0,1,26,16.4,71.3,39.0,12.7,58780,6
141,15,37605,Mesut Özil,1,ARS,Arsenal,4,BHA,Brighton,3,1,1,2,28,28,1.3076923076923077,0,2.1538461538461537,2.1538461538461537,1,0,1,0,2,0,0,0,0,0,0,0,17,19.8,35.2,12.0,6.7,64873,5
160,15,37605,Mesut Özil,1,ARS,Arsenal,19,WHU,West Ham,2,0,3,1,29,27,0.7857142857142857,0,2.0714285714285716,1.9285714285714286,1,0,0,0,1,0,0,0,0,0,0,0,9,7.2,31.3,9.0,4.8,65997,2
4,150,212319,Richarlison,8,EVE,Everton,7,CRY,Crystal Palace,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,7,12.2,20.3,32.0,6.5,513213,3
15,150,212319,Richarlison,8,EVE,Everton,18,WAT,Watford,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.4,30.0,3.0,558233,3
21,150,212319,Richarlison,8,EVE,Everton,2,AVL,Aston Villa,3,0,0,2,2,2,2,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,13,10.8,3.0,18.0,3.2,476562,2
35,150,212319,Richarlison,8,EVE,Everton,20,WOL,Wolves,3,1,3,2,3,6,0.5,0,1.5,3,1,2,0,0,2,0,0,0,0,0,0,3,57,88.0,13.3,53.0,15.4,385230,15
